seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
67 5000 200 40000 -78.7333522936578 0.43582914572864323 -0.19060043672405558 0.046821608040201024
67 5000 200 40000 -78.62934485989229 0.4301633165829146 -0.5313832402444658 0.0641331658291457
67 5000 200 40000 -77.0308073670643 0.42548994974874377 -0.4276426208973897 0.05360552763819097
67 5000 200 40000 -77.42771035371152 0.4292462311557789 -0.5061592078411574 0.06103015075376887
67 5000 200 40000 -76.68058529344323 0.4248241206030151 -0.41797815238252956 0.05591708542713571
67 5000 200 40000 -78.39282184407972 0.4398366834170854 -0.22955610344367042 0.05046482412060304
67 5000 200 40000 -77.38865915487645 0.42962311557788946 -0.07548182424689408 0.04761306532663319

67 5000 225 50625 -78.13547480719414 0.43682539682539684 -0.36125910586821985 0.05474206349206351
67 5000 225 50625 -78.01862588810071 0.43291666666666667 -0.5389539165848827 0.06291666666666665
67 5000 225 50625 -77.52977887850605 0.43098214285714287 -0.5198871537759273 0.06118055555555558
67 5000 225 50625 -77.91847997873646 0.4363392857142857 -0.5128480409661906 0.0621924603174603
67 5000 225 50625 -77.52502763595756 0.4308035714285714 -0.48438491142060663 0.06134920634920633
67 5000 225 50625 -77.35515354970282 0.4274503968253968 -0.5433621428971372 0.06639880952380953
67 5000 225 50625 -77.68087341740222 0.4265674603174603 -0.23889137976641547 0.05012896825396826
67 5000 225 50625 -77.3315766329213 0.4275595238095238 -0.29540294161090147 0.050982142857142865
67 5000 225 50625 -77.14774717079831 0.4353174603174603 -0.5126915150119826 0.06289682539682537
67 5000 225 50625 -78.6378552445888 0.43294642857142857 -0.24871874847675998 0.04979166666666667

67 5000 250 62500 -77.19940884795068 0.42722088353413656 -0.5197091714217256 0.061807228915662676
67 5000 250 62500 -77.23492954351289 0.4282971887550201 -0.504473536795121 0.06165461847389561
67 5000 250 62500 -77.98370803582344 0.43361445783132535 -0.4976833275467213 0.0589397590361446
67 5000 250 62500 -77.29507232557584 0.42758232931726914 -0.45474855764282657 0.05787148594377513
67 5000 250 62500 -77.9831106642503 0.43361445783132535 -0.49759254456410384 0.05894779116465866
67 5000 250 62500 -77.37629734318925 0.42897991967871485 -0.49767738689467833 0.06133333333333336
67 5000 250 62500 -77.2161096855577 0.4284658634538153 -0.4806956909109664 0.060738955823293195
67 5000 250 62500 -77.42269791081746 0.43077108433734945 -0.5059437421821112 0.0614538152610442
67 5000 250 62500 -76.91570482278615 0.42725301204819277 -0.47012436525192625 0.06044176706827312
