seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
64 1712099064 26 630436 16391336 -60.061394638841314 0.26340206021834633 -3.655755837821092 0.1538374187236557
64 1712099064 26 630436 16391336 -59.60427267449465 0.2618781783934363 -3.618894869887404 0.1585726492197153
64 1712099064 26 630436 16391336 -60.05463902713752 0.2639412555070977 -3.636014360975585 0.15102709158537708

64 1712099064 27 630436 17021772 -61.39090469130047 0.2641826625288656 -3.6724432053486167 0.14730354709501586
64 1712099064 27 630436 17021772 -61.20841407355074 0.2707752977088568 -3.7464728200905535 0.15390809380568643
64 1712099064 27 630436 17021772 -59.31249667874258 0.2635283224435473 -3.5809143812649147 0.16126862566347228
64 1712099064 27 630436 17021772 -60.54215035559907 0.26166456494325346 -3.6300466013479484 0.14871863693972132
64 1712099064 27 630436 17021772 -61.24197041788486 0.26998913668402047 -3.5863541291093575 0.14812782501802613

64 1712099064 28 630436 17652208 -60.70624591279867 0.26564698670037895 -3.5148962365487932 0.14244840719011756
64 1712099064 28 630436 17652208 -60.796260867378614 0.2709897052610849 -3.805379128877113 0.16278536056997467
64 1712099064 28 630436 17652208 -60.46759418396109 0.2626317812344158 -3.761958377430858 0.15882040905784556
64 1712099064 28 630436 17652208 -60.08202769962879 0.27106038034311564 -3.445315831696661 0.14480291975440013
64 1712099064 28 630436 17652208 -60.126634392072496 0.26838266824640034 -3.5968300455411435 0.15010990372306804

64 1712099064 29 630436 18282644 -59.85678351597774 0.26212911463974764 -3.609444415744147 0.15104456183037343
64 1712099064 29 630436 18282644 -60.01104189677034 0.26811584995918314 -3.618575879598807 0.15222539157171855
64 1712099064 29 630436 18282644 -60.69764518288043 0.272662084168464 -3.510619719656167 0.14594245618939017
64 1712099064 29 630436 18282644 -60.558714249313546 0.2658050130073915 -3.6531118705007892 0.15386362409115023
64 1712099064 29 630436 18282644 -60.37517867021018 0.26221170125245774 -3.7540492847787634 0.15471569558574555

64 1712099064 30 630436 18913080 -61.503091457041045 0.2682230537352972 -3.5602419380517367 0.14277240082459558
64 1712099064 30 630436 18913080 -60.63654427905849 0.2730948697831466 -3.6033532549693748 0.14984308543585087
64 1712099064 30 630436 18913080 -61.32268189438839 0.26848351920615204 -3.618790285457241 0.15388903535659948
64 1712099064 30 630436 18913080 -59.76524828629622 0.26547863706677766 -3.6155058042618027 0.15205863014220777
64 1712099064 30 630436 18913080 -59.99078668864577 0.261913118883429 -3.5384694257619835 0.1474345739324886

64 1712099064 31 630436 19543516 -61.80335191747626 0.27016860374625584 -3.510231212199367 0.14372691148303324
64 1712099064 31 630436 19543516 -60.13725453368627 0.2688027482283583 -3.591867956799675 0.15392794635681867
64 1712099064 31 630436 19543516 -59.61520621045069 0.27280661074070667 -3.646106064952784 0.16096210227399066
64 1712099064 31 630436 19543516 -60.10991154878141 0.2667444357269687 -3.531151314619009 0.15235085969487422
64 1712099064 31 630436 19543516 -60.96875577162308 0.2698755800915441 -3.688735208084469 0.15600769961343114

64 1712099064 32 630436 20173952 -61.45608999494219 0.2789704308162416 -3.6707485054671913 0.1512097350557936
64 1712099064 32 630436 20173952 -60.620534909215394 0.27582261030871513 -3.508723773423199 0.14741948599362809
64 1712099064 32 630436 20173952 -60.26455722732574 0.2594212266653114 -3.644716124082258 0.15209039422401938
64 1712099064 32 630436 20173952 -61.4762939803255 0.26677699391082554 -3.7221263084450023 0.15121847017829176
64 1712099064 32 630436 20173952 -59.93893598138848 0.268659015758161 -3.6726584363714494 0.1548205170557237

64 1712099064 33 630436 20804388 -60.997453012251576 0.2656557218228771 -3.5067281063629294 0.14337115376674367
64 1712099064 33 630436 20804388 -59.95232827309905 0.2672931602402635 -3.4426275395740977 0.1422594109033387
