seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
60 1000 175 30625 -60.102778402284386 0.28623973727422003 -3.858767121155387 0.19940886699507387
 
60 1000 200 40000 -61.07425674844454 0.27991206030150756 -3.9564001511186015 0.18035175879396986
60 1000 200 40000 -59.919691511667864 0.28410804020100505 -3.781986893768228 0.18104271356783921
60 1000 200 40000 -60.041584214480174 0.2710929648241206 -3.734553442361927 0.17879396984924625
60 1000 200 40000 -61.515005796076515 0.28076633165829146 -3.830046625818274 0.17457286432160807
60 1000 200 40000 -60.92861867125537 0.27116834170854276 -3.7981750186182923 0.18419597989949751
60 1000 200 40000 -60.58442507976171 0.2757035175879397 -3.781007378143875 0.17535175879396986
60 1000 200 40000 -60.06923387171161 0.2656532663316583 -3.816529394707935 0.18457286432160808
60 1000 200 40000 -59.61438702210827 0.2682663316582915 -3.633668271329565 0.17174623115577892
60 1000 200 40000 -60.00027216557724 0.27302763819095477 -3.758260774456988 0.17976130653266334
60 1000 200 40000 -60.10566668811816 0.2701633165829146 -3.907722699497607 0.18885678391959798
 
60 1000 225 50625 -59.70629352074105 0.2658035714285715 -3.920288272285416 0.18245039682539682
60 1000 225 50625 -59.506663968410216 0.2676686507936508 -3.859084413356025 0.18268849206349203
60 1000 225 50625 -61.00202121203473 0.2765079365079365 -3.748189425230994 0.1787996031746032
60 1000 225 50625 -59.4324935668712 0.27029761904761906 -3.8410404766090376 0.17865079365079367
60 1000 225 50625 -60.30418474749015 0.2658035714285715 -3.7742339723966305 0.1781448412698413
60 1000 225 50625 -60.76681923605127 0.2723511904761905 -3.7967617194788574 0.17753968253968255
60 1000 225 50625 -60.72779007294739 0.27055555555555555 -3.8876201224842486 0.18240079365079365
60 1000 225 50625 -60.29793962826844 0.2753968253968254 -3.8104533678154726 0.18143849206349205
60 1000 225 50625 -60.23299993529836 0.27981150793650794 -3.8164827692087555 0.18613095238095237
60 1000 225 50625 -60.28176162020701 0.2643849206349207 -3.768540841138189 0.17874007936507938
 
60 1000 250 62500 -60.317887400993904 0.27521285140562246 -3.7939801419794517 0.17966265060240966
60 1000 250 62500 -60.26393574982932 0.2761044176706827 -3.741962393163175 0.1792530120481928
60 1000 250 62500 -60.23455061549963 0.2763855421686747 -3.7264092581259387 0.1766425702811245
60 1000 250 62500 -60.058150291990145 0.27554216867469883 -3.753540761914522 0.17968674698795184
60 1000 250 62500 -60.1168824386775 0.2751967871485944 -3.757612016605796 0.17934939759036148
60 1000 250 62500 -60.253838656824016 0.27595180722891566 -3.7272060059025574 0.1767550200803213
60 1000 250 62500 -60.227545974931765 0.27591164658634537 -3.788696460973277 0.1811244979919679
60 1000 250 62500 -60.27211032997239 0.2758393574297189 -3.778192645036994 0.18017670682730924
60 1000 250 62500 -59.8717548281508 0.27155020080321285 -3.7623191145850328 0.17977510040160644
60 1000 250 62500 -60.21209150454147 0.27198393574297186 -3.8136037904903786 0.18052208835341368
