seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
90 0 225 50625 -61.744034075966276 0.2752777777777778 -3.967458837443887 0.18175595238095235
90 0 225 50625 -62.16147007784745 0.27960317460317463 -3.9792840500851603 0.17950396825396828
 
90 0 250 62500 -61.02686075198671 0.2718714859437751 -3.892659230468077 0.1798634538152611
90 0 250 62500 -61.22103792818421 0.2716947791164659 -3.8811699507030535 0.17957429718875506
90 0 250 62500 -61.131888741930176 0.2722570281124498 -3.8835492905787223 0.1799678714859438
90 0 250 62500 -60.8971186750374 0.27062650602409644 -3.8883591883565174 0.18002409638554218
90 0 250 62500 -61.328760681164724 0.2741204819277109 -3.931338964208382 0.18378313253012052
90 0 250 62500 -61.26716327329659 0.27146184738955825 -3.876160662910671 0.17660240963855423
90 0 250 62500 -61.443049778122045 0.27268273092369477 -3.8571170442532923 0.17604819277108436
90 0 250 62500 -61.2217948866248 0.27153413654618475 -3.8918430203164 0.17934136546184742
90 0 250 62500 -60.96845711909072 0.27129317269076303 -3.902300089370721 0.180425702811245
90 0 250 62500 -61.17391458532375 0.2728433734939759 -3.8680074916371514 0.17898795180722893
