seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
53 1712601353 27 630436 17021772 -75.30863161950529 0.3992014509832571 -0.3441821375153377 0.04938441209449178
53 1712601353 27 630436 17021772 -74.48065501856668 0.39466474599851975 -0.21179411061935813 0.04548378284803109
53 1712601353 27 630436 17021772 -74.6544678957078 0.3989108096346813 -0.15867595848513466 0.04186664803173866

53 1712601353 28 630436 17652208 -73.71672630528575 0.39536037939019314 -0.04379256119580889 0.0392770812620505
53 1712601353 28 630436 17652208 -74.56758889588414 0.40272805816638657 -0.21380976282448014 0.0455790750934658
53 1712601353 28 630436 17652208 -73.70458828635716 0.39571534300443745 -0.23297409809528144 0.04757306532918709
53 1712601353 28 630436 17652208 -73.75628238299684 0.39805317942576895 -0.23978465045587832 0.04666381848733091
53 1712601353 28 630436 17652208 -74.2920449036645 0.39281766464117707 -0.09831926627796454 0.040330060574104036

53 1712601353 29 630436 18282644 -74.8343839420578 0.39921812712620824 -0.1508864379528514 0.04128218892640578
53 1712601353 29 630436 18282644 -72.55989692249463 0.38832304706484 -0.2609314607825503 0.04847357704854503
53 1712601353 29 630436 18282644 -73.32814901428223 0.3957359896576149 -0.17747578376902154 0.043911460798358455
53 1712601353 29 630436 18282644 -73.57362240577571 0.39556049310560604 -0.24353213073021804 0.04664793644642512
53 1712601353 29 630436 18282644 -74.7137905484143 0.39666667725469396 -0.22504037274221633 0.04556636946074117

53 1712601353 30 630436 18913080 -74.02218363028952 0.40062765825659663 -0.2563704461985196 0.0479780573722846
53 1712601353 30 630436 18913080 -73.54575268489846 0.39906486543146735 -0.14808494791935042 0.043623995857963754
53 1712601353 30 630436 18913080 -74.13729212791549 0.400518866276392 -0.3400015439514448 0.050481861121081516
53 1712601353 30 630436 18913080 -74.55837949592089 0.4013884080159837 -0.21176644032706993 0.04336591269324473
53 1712601353 30 630436 18913080 -73.80035994453496 0.3978689477512618 -0.22489702773132572 0.047394392368997014

53 1712601353 31 630436 19543516 -73.88865504569138 0.3961798927009316 -0.27404269583087537 0.04769218063598048
53 1712601353 31 630436 19543516 -74.04924259018154 0.3944225448747066 -0.20614318359231043 0.042936303486743266
53 1712601353 31 630436 19543516 -74.11772022696468 0.39410093354636444 -0.285656909643271 0.04762229965599502
53 1712601353 31 630436 19543516 -72.9131380044293 0.3924992297210161 -0.30964712644000764 0.04807573192385517
53 1712601353 31 630436 19543516 -73.9316624557184 0.40308937459699323 -0.26918040345468663 0.04783511900413254

53 1712601353 32 630436 20173952 -74.91593712703153 0.4022118918369486 -0.019398468816504533 0.03678280673779705
53 1712601353 32 630436 20173952 -74.09601263165413 0.39641177049815607 -0.2519047859872856 0.0452129940505875
53 1712601353 32 630436 20173952 -74.54178324790743 0.39145498553146074 -0.20616103763508775 0.04379869830792739
53 1712601353 32 630436 20173952 -74.61346970149381 0.3959988374346057 -0.39629602863175606 0.05176195361808772
53 1712601353 32 630436 20173952 -74.24201071689328 0.39657297321334983 -0.16670166445574353 0.04415127961603581

53 1712601353 33 630436 20804388 -74.96166073927259 0.4037556262129909 -0.13093331252698728 0.04217952423758263
53 1712601353 33 630436 20804388 -75.05705441274762 0.39375470505461835 -0.043163679093843464 0.036508841532172265
53 1712601353 33 630436 20804388 -74.76405480858082 0.3967611753980833 0.05008691236317149 0.03600935134568534
53 1712601353 33 630436 20804388 -74.94405462923429 0.39818341216119635 -0.09096677485156719 0.03837498133860191
53 1712601353 33 630436 20804388 -74.2464686288054 0.393256803072222 -0.0285793208564862 0.03746970500697219

53 1712601353 34 630436 21434824 -75.09557939726294 0.3988115468790201 -0.26289333748906074 0.0463842945673891
53 1712601353 34 630436 21434824 -74.36064689955785 0.4057662925916632 -0.26345331208065825 0.0465447031805375
53 1712601353 34 630436 21434824 -73.90773673143633 0.3963069490281779 -0.23385643152784374 0.04544328364372134
53 1712601353 34 630436 21434824 -74.64249422061005 0.3964880042945038 -0.138094048998586 0.04135048170230066
53 1712601353 34 630436 21434824 -73.11954358904356 0.38888368310881416 -0.21596090550302532 0.045317815520565644

53 1712601353 35 630436 22065260 -74.21119908625327 0.39256116968054866 -0.3472992391805162 0.04926609088974369
53 1712601353 35 630436 22065260 -74.22824057707292 0.39287563409048315 -0.3225535946985441 0.04901356643934171
53 1712601353 35 630436 22065260 -73.76721340856733 0.4018656633452025 -0.22930266808896899 0.04542978390895142
53 1712601353 35 630436 22065260 -74.12122847092922 0.4006189231340984 -0.22273959685732864 0.045427401602815554
53 1712601353 35 630436 22065260 -73.33164034871142 0.39449719046696374 -0.14112844415878953 0.04292836246629037

53 1712601353 36 630436 22695696 -74.34313871192779 0.39594880900575247 -0.13916300892889744 0.04009103585847198
53 1712601353 36 630436 22695696 -74.56622552988422 0.39798568075191937 -0.15076136587310884 0.04242728407571287
53 1712601353 36 630436 22695696 -74.67868433872542 0.4029472303308864 -0.10160060615655514 0.04024429755321279
53 1712601353 36 630436 22695696 -74.02380112368249 0.39390876085140447 -0.15371465549983376 0.04144339164159949
53 1712601353 36 630436 22695696 -72.80740283283295 0.3880625815939852 -0.1364027828153572 0.042551163994777985

53 1712601353 37 630436 23326132 -74.55247218368298 0.3968604381537445 -0.20861233396925935 0.04312291746738624
53 1712601353 37 630436 23326132 -73.97357326237888 0.39734642860546154 -0.14811145387971686 0.04165462278564643
53 1712601353 37 630436 23326132 -75.15928037731578 0.40445999472716243 -0.13421017709604072 0.039273110751824054
53 1712601353 37 630436 23326132 -74.90255480656211 0.4002957236016657 -0.21655057458620353 0.045050203131303174
53 1712601353 37 630436 23326132 -74.29166039078511 0.3979832984457835 -0.43845060168972533 0.05310557427871711

53 1712601353 38 630436 23956568 -74.69268578541626 0.39978591008859 -0.2638940091809924 0.045478224133714065
53 1712601353 38 630436 23956568 -74.6007670030592 0.39517694181773133 -0.04383901281036778 0.038570330441743086
53 1712601353 38 630436 23956568 -74.49321255754546 0.3994492108213874 -0.29673319436889006 0.04687584373342313
53 1712601353 38 630436 23956568 -74.4036263588736 0.39586781059713294 -0.11451608846214724 0.03974321916263528
53 1712601353 38 630436 23956568 -74.10486121521465 0.3921728537804022 -0.19394779443558718 0.04259881011749535

53 1712601353 39 630436 24587004 -73.35785861573848 0.39653882682540237 -0.26411630202974035 0.04785497155526476
53 1712601353 39 630436 24587004 -72.78250634499864 0.3940858456075039 -0.15235618053113797 0.04448956708732901
53 1712601353 39 630436 24587004 -72.907933555089 0.3947655969582715 -0.2809150201663751 0.04815117161815764
53 1712601353 39 630436 24587004 -74.60674272634859 0.4094334558368089 -0.28545578329689864 0.04794629329047302
53 1712601353 39 630436 24587004 -72.77082628473836 0.38693336848558385 -0.2211262743561607 0.04526461068353126

53 1712601353 40 630436 25217440 -73.57360167370464 0.4015654927720832 -0.3137359297004991 0.050004605791862694
53 1712601353 40 630436 25217440 -73.83654397100601 0.40427973356288177 -0.28379294336606903 0.04883251117301577
53 1712601353 40 630436 25217440 -73.08839757327794 0.3952674694508943 -0.2950563348436305 0.048961155704352624
53 1712601353 40 630436 25217440 -73.95739051487519 0.39834223257025425 -0.3036021608042489 0.04873642482553577
53 1712601353 40 630436 25217440 -74.62562271759319 0.3964117704981561 -0.1156788012775678 0.040332442880239905

53 1712601353 41 630436 25847876 -74.44133114336871 0.40604105189933326 -0.15353213715166186 0.042829893812674505
53 1712601353 41 630436 25847876 -73.84527240312063 0.3934195939915063 -0.11709734863074889 0.04128536533458694
53 1712601353 41 630436 25847876 -72.63195799987396 0.39293360353978923 -0.21537177038411445 0.046620142874839995
53 1712601353 41 630436 25847876 -73.96281172076665 0.39570025506557693 -0.19610454362277613 0.04435377563758455
53 1712601353 41 630436 25847876 -73.0327013297281 0.3917464209820819 -0.13383728897585803 0.042621839076808735

53 1712601353 42 630436 26478312 -74.99469542396945 0.40189266281474234 -0.13985832074630858 0.0402959141861566
53 1712601353 42 630436 26478312 -74.33768519969692 0.40523980293563644 -0.37408934523238085 0.051444312799972025
53 1712601353 42 630436 26478312 -74.08897668295013 0.4003759279082399 -0.07482177565474926 0.03929613971113744
53 1712601353 42 630436 26478312 -74.49283345386324 0.39811591348734676 -0.2571056256733592 0.046591555201209583
53 1712601353 42 630436 26478312 -73.10936650612929 0.3930511306424921 -0.26349277211720945 0.04767391628893882

53 1712601353 43 630436 27108748 -73.74361805026439 0.393970700810937 0.06590936414780509 0.03365722108753861
53 1712601353 43 630436 27108748 -74.73450209744148 0.39422798987361074 -0.09861126147217457 0.039824217571254796
53 1712601353 43 630436 27108748 -72.77736596414142 0.3918480660438789 -0.2267858330373529 0.044426833025751164
53 1712601353 43 630436 27108748 -74.7706775310165 0.4027772924931945 -0.04259441303947877 0.03682648235028796
53 1712601353 43 630436 27108748 -72.99224153200925 0.39060767864913715 -0.3025153070369036 0.04810034908725914

53 1712601353 44 630436 27739184 -73.7776949739498 0.3942256075674748 -0.19215140554460544 0.04298871422173235
53 1712601353 44 630436 27739184 -74.571404082933 0.4014312895264293 -0.22953770930245232 0.044067104799235146
53 1712601353 44 630436 27739184 -73.02979110381385 0.3929733086420537 -0.2332720269002328 0.044393480739849014
53 1712601353 44 630436 27739184 -74.43911547711431 0.4018767807738366 -0.1835187068346458 0.04418860241216439
53 1712601353 44 630436 27739184 -73.17514369625657 0.3943351936497248 -0.28412548245815245 0.048047938352270045

53 1712601353 45 630436 28369620 -74.99292510704646 0.40446634754352473 -0.0680184231364491 0.038783149789880594
53 1712601353 45 630436 28369620 -73.51513540259117 0.38787358530720634 -0.18474618651706956 0.04402184098265366
53 1712601353 45 630436 28369620 -74.49092135108187 0.4006530695220459 -0.17394365791666233 0.043021272405589214
53 1712601353 45 630436 28369620 -73.92046880904863 0.39206962051451455 -0.04285048328289981 0.037671406926475665
53 1712601353 45 630436 28369620 -74.19466626523217 0.397776037811963 -0.17038856891466972 0.04154106619317007

53 1712601353 46 630436 29000056 -74.59294268405247 0.39633394849771775 -0.15510415298486488 0.04256069321932146
53 1712601353 46 630436 29000056 -74.01710830135032 0.39449560226287317 -0.19183682420315237 0.0439305192474454
53 1712601353 46 630436 29000056 -75.88009300827201 0.4109756020087606 -0.24482639683995816 0.045252699152851926
53 1712601353 46 630436 29000056 -74.00780882412056 0.3940524933216018 -0.165240931524888 0.04252019401501171
53 1712601353 46 630436 29000056 -74.08509951705946 0.3989187506551342 -0.39655908086870756 0.0515570752904031

53 1712601353 47 630436 29630492 -74.02643825582068 0.4003814866225569 -0.17143853573137424 0.044045664044012334
53 1712601353 47 630436 29630492 -73.66910098108949 0.39802697405827436 -0.12589311649764298 0.041864265725602784
53 1712601353 47 630436 29630492 -74.19665870773802 0.3993173898818694 -0.331789607156031 0.04926053217542666
53 1712601353 47 630436 29630492 -74.25330227079837 0.39534926196155906 -0.08760203368580703 0.03988377522465149
53 1712601353 47 630436 29630492 -73.54848908536255 0.39929753733073714 -0.2334849558459237 0.04530113937761457

53 1712601353 48 630436 30260928 -74.6812455894365 0.39329412586835055 -0.2593954074994187 0.04394798949244176
53 1712601353 48 630436 30260928 -74.17990032685361 0.39436775183358164 -0.24600289967547675 0.04246460687184145
53 1712601353 48 630436 30260928 -74.43960373582861 0.39807700248712763 -0.2147268994694329 0.045148671784919034
53 1712601353 48 630436 30260928 -73.9964848326504 0.3939071726473139 -0.20853758761227206 0.04309194748761995
53 1712601353 48 630436 30260928 -74.17990032685361 0.39436775183358164 -0.09779084525438246 0.039292169200911

53 1712601353 49 630436 30891364 -74.55710078446019 0.39445669126265404 -0.12436745505906355 0.04043647024817279
53 1712601353 49 630436 30891364 -74.42150256545088 0.39661426651970483 -0.2717256033297881 0.04590862744226083
53 1712601353 49 630436 30891364 -74.08348574278737 0.3977601557710572 -0.16374225917875915 0.04026017959411858
53 1712601353 49 630436 30891364 -74.5579671803829 0.39771330375038516 -0.18268983219671295 0.04166335790814461
53 1712601353 49 630436 30891364 -74.69499484282971 0.3943383700579059 -0.15765787524195943 0.042524164525238155

53 1712601353 50 630436 31521800 -74.85702902522148 0.39573360735147906 -0.3654826033276436 0.05054777159084052
53 1712601353 50 630436 31521800 -74.43377617381016 0.39364988358464015 -0.2514822125118849 0.04420210214693428
53 1712601353 50 630436 31521800 -72.75559524118539 0.3893712617646218 -0.15878698235414504 0.04185553060310461
53 1712601353 50 630436 31521800 -73.7004149669294 0.4005823944400151 -0.1946463347587587 0.044055987370601096
53 1712601353 50 630436 31521800 -72.23809581797845 0.39051794511801946 -0.1477651808628684 0.04166176970405404

53 1712601353 55 630436 34673980 -73.45972710024392 0.39509276700093066 -0.27546208476201484 0.045071643886525986
53 1712601353 55 630436 34673980 -74.5816744114515 0.3957010491676222 -0.20821171972259186 0.044281512351463236
53 1712601353 55 630436 34673980 -74.06307695129432 0.3942597539554223 -0.11678897307382695 0.041484684947954535
53 1712601353 55 630436 34673980 -74.41469415616882 0.3969779652564473 -0.18891531628211272 0.043003008058547565
53 1712601353 55 630436 34673980 -73.86412251727621 0.39646815174337163 -0.11985720705577643 0.04040073565613478

53 1712601353 60 630436 37826160 -75.01170995896464 0.39935709498413385 -0.1338438559831199 0.04016647555277446
53 1712601353 60 630436 37826160 -74.79415933995315 0.3982405875084572 0.04210653740105575 0.03414956435561793
53 1712601353 60 630436 37826160 -74.44106709984064 0.3981341778343884 -0.2583844249275311 0.044998586498359375
53 1712601353 60 630436 37826160 -74.22377764750854 0.3910722283456314 -0.04260234050147839 0.03677089520711771
53 1712601353 60 630436 37826160 -75.68312202730138 0.3978498893021749 -0.20596892344470727 0.04253925246409865

53 1712601353 65 630436 40978340 -74.6584038287141 0.3990934531050978 -0.24052571341493115 0.0451367602542397
