seed seed_eval num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
47 2000 450 202500 -60.30568967920239 0.26891610987379355 -3.515322285921582 0.1463969314526107
47 2000 450 202500 -61.12860082889804 0.2708017817371937 -3.3592753042265904 0.14222469685721356
47 2000 450 202500 -60.347240764465354 0.26668398911160607 -3.6437488594203304 0.15065577827270477
 
47 2000 500 250000 -60.07922566695337 0.2663947895791583 -3.381915141096303 0.13759919839679358
47 2000 500 250000 -60.44402309279429 0.2648997995991984 -3.674529152259918 0.15144889779559118
47 2000 500 250000 -59.65310501980621 0.2730821643286573 -3.6185543093699146 0.1420240480961924
47 2000 500 250000 -59.71370877701307 0.2617194388777555 -3.62913207862511 0.1496933867735471
47 2000 500 250000 -61.351259744023295 0.2798416833667335 -3.503902189426639 0.13821442885771545
 
47 2000 550 302500 -61.661516705055526 0.27337969862560024 -3.4539346900505907 0.13979632389468455
47 2000 550 302500 -60.71090764256012 0.26525914886570623 -3.8399060301564023 0.1657045868521278
47 2000 550 302500 -62.03011700069754 0.2781685709554562 -3.5212256880861426 0.1443036926643484
47 2000 550 302500 -61.09301872330057 0.268989898989899 -3.7544897976855074 0.1598956780923994
47 2000 550 302500 -60.10407553375736 0.2656466302367942 -3.7233980275060445 0.15622785229342606
 
47 2000 600 360000 -60.45624376011927 0.2528199777406789 -3.5705341556909747 0.14712020033388978
47 2000 600 360000 -59.52346596451316 0.269646633277685 -3.604859508479713 0.1515637173066221
47 2000 600 360000 -60.13692517368846 0.2617974401780746 -3.610737448580558 0.14374652198107957
47 2000 600 360000 -59.04984024992152 0.263494713411241 -3.7024665991352195 0.15948107957707292
47 2000 600 360000 -60.07586918038625 0.2699874791318865 -3.520457199939829 0.14334585420144685
 
47 2000 650 422500 -59.80423256274456 0.2526360080597369 -3.6811052589080786 0.1506696693137371
47 2000 650 422500 -61.619835178377535 0.2801422306507052 -3.5901214496830223 0.14445063411165104
47 2000 650 422500 -60.75423152870874 0.26769941922484297 -3.6640819787801644 0.14783216783216782
47 2000 650 422500 -60.2154684926596 0.25398245821974635 -3.698308878496009 0.15312551854924733
47 2000 650 422500 -59.51789661259711 0.26139267512148867 -3.6428554982106944 0.15712575560033187
 
47 2000 700 490000 -61.092402346466464 0.26880441446965053 -3.731752630110468 0.15434742306266225
47 2000 700 490000 -60.28881197049212 0.26531882280809316 -3.7546730012853944 0.1586658015078482
47 2000 700 490000 -60.694337947503534 0.2683241365215614 -3.6233817154150967 0.15419849215177361
47 2000 700 490000 -61.59970275368115 0.26901900674432866 -3.73205057248274 0.16063959955506119
47 2000 700 490000 -59.917509410035535 0.2654067034539137 -3.62917737310925 0.14885428253615124
 
