seed file num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
90 1712189769 700 490000 -62.23400958899218 0.2805793991416309 -3.643743780471582 0.1518741058655222
90 1712189769 700 490000 -61.71137146095176 0.27868281218066626 -3.7488331479196866 0.15719088493766606
90 1712189769 700 490000 -61.61676142168657 0.28303086041283465 -3.68899803719681 0.15474862047823418
90 1712189769 700 490000 -60.903794330244395 0.28173002248109547 -3.718668095760861 0.15712650725526262
 
90 1712189769 750 562500 -61.61909680117834 0.28114552736982645 -3.7356213333164 0.1553545881872062
90 1712189769 750 562500 -61.14770356355097 0.2735905651980418 -3.809829338725931 0.1528407929695483
90 1712189769 750 562500 -61.06028978614368 0.27890520694259013 -3.8558202224201565 0.166892499489066
90 1712189769 750 562500 -61.504567477807086 0.280231419670672 -3.6783019704472575 0.1568833026772941
90 1712189769 750 562500 -61.44687265662115 0.274642634623943 -3.715835315110906 0.1581269160024525
 
90 1712189769 800 640000 -60.60496702044434 0.2728934605757196 -3.78556404275576 0.16115976858032932
90 1712189769 800 640000 -61.71164590892467 0.2773795369211514 -3.791830638874709 0.16517757009345796
90 1712189769 800 640000 -62.189396424016394 0.28325563204005 -3.757624288078602 0.15864352469959944
90 1712189769 800 640000 -61.41095248184756 0.2749428973717146 -3.739040467465393 0.1522937249666222
90 1712189769 800 640000 -61.41504949327469 0.28384386733416767 -3.7793100088435705 0.15849666221628836
 
90 1712189769 850 722500 -62.87591308624103 0.2836679830942978 -3.614624821118651 0.1552198060075094
90 1712189769 850 722500 -60.64518973092297 0.2776671516663202 -3.67355368342582 0.15277769086357945
90 1712189769 850 722500 -61.15947987311405 0.27947689323079056 -3.7872221000605886 0.15906602002503126
90 1712189769 850 722500 -61.44075584816456 0.2780731656620245 -3.79736213705018 0.16102784730913644
90 1712189769 850 722500 -61.32850867903256 0.2747758608743851 -3.7793100088435705 0.15849666221628836
 
90 1712189769 900 810000 -61.621533229772524 0.2802440983809171 -3.690132740071274 0.1535341737733284
90 1712189769 900 810000 -60.87257873453078 0.27112656037572613 -3.762056004440335 0.15798294401186502
90 1712189769 900 810000 -61.31770296920869 0.27640773699171917 -3.641071950878338 0.1517772834013101
90 1712189769 900 810000 -61.26612729293729 0.2731331108639229 -3.7964690779259915 0.15768261030774935
90 1712189769 900 810000 -60.865082851183125 0.2736744530960326 -3.64320868724425 0.15342602892102336
 
90 1712189769 950 902500 -61.62033664939092 0.28302978204203866 -3.889557421729986 0.16498031168543065
90 1712189769 950 902500 -61.699415365110774 0.2823847817647385 -3.7838118286983695 0.15979978925184407
90 1712189769 950 902500 -60.93606389107136 0.27769563529477015 -3.7851692827669687 0.16310409849703286
90 1712189769 950 902500 -60.73372740616534 0.2752842327103322 -3.724880120010336 0.15591148577449945
90 1712189769 950 902500 -61.42708312370658 0.27875547667905276 -3.8125033077461468 0.16101214574898784
 
90 1712189769 1000 1000000 -61.292629268190176 0.27634684684684685 -3.6699987498849187 0.15412512512512513
90 1712189769 1000 1000000 -61.840068577681585 0.2752152152152152 -3.7617034130065603 0.15592442442442445
90 1712189769 1000 1000000 -61.116398360417506 0.2731096096096096 -3.7301579699938228 0.15720070070070072
90 1712189769 1000 1000000 -60.95634361087397 0.2738968968968969 -3.74660534610729 0.1608793793793794
90 1712189769 1000 1000000 -61.85700059095404 0.27927677677677676 -3.760430857603699 0.15681331331331333


