seed file num_of_speakers n_pairs thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
47 1712099157 100 10000 -57.32453148377586 0.2501515151515151 -3.575417613443048 0.16388888888888892
47 1712099157 100 10000 -60.43389936257534 0.2452020202020202 -3.469472889067893 0.13308080808080808
47 1712099157 100 10000 -59.19787683715675 0.29040404040404044 -4.309527529659101 0.21595959595959596
47 1712099157 100 10000 -61.69487767078465 0.3074747474747475 -3.273800891944481 0.12823232323232325

47 1712099157 150 22500 -59.49041104146447 0.2819910514541387 -3.7579052408402136 0.16395973154362414
47 1712099157 150 22500 -59.45109625015582 0.2657046979865772 -3.9251552630260407 0.15868008948545864
47 1712099157 150 22500 -58.83559468622369 0.27302013422818794 -3.4844129285446828 0.15872483221476513
47 1712099157 150 22500 -62.404233240504155 0.27058165548098434 -3.794867298434924 0.1486353467561521
47 1712099157 150 22500 -59.635314133133534 0.2731096196868009 -4.126408417149485 0.179910514541387

47 1712099157 200 40000 -60.80396971205189 0.27095477386934674 -3.297231714864538 0.13571608040201005
47 1712099157 200 40000 -62.59213870734439 0.265 -3.6594203034644206 0.15025125628140706
47 1712099157 200 40000 -59.10543906802761 0.2325251256281407 -3.7107815318503286 0.1573492462311558
47 1712099157 200 40000 -60.77174402122968 0.2639824120603015 -3.9619031862192386 0.16525125628140705
47 1712099157 200 40000 -58.34899886375174 0.25957286432160803 -4.026472296671729 0.18206030150753771

47 1712099157 250 62500 -60.613503921703675 0.2608112449799197 -3.7668185785785977 0.15997590361445785
47 1712099157 250 62500 -60.511932310716816 0.2796947791164659 -3.705924272941156 0.1564979919678715
47 1712099157 250 62500 -58.253720253858624 0.23865863453815261 -3.7915889837892602 0.14804819277108433
47 1712099157 250 62500 -62.045017887199585 0.26909236947791165 -3.9381294998687912 0.1419839357429719
47 1712099157 250 62500 -59.44386289084508 0.2720481927710844 -3.842763607708517 0.1674377510040161

47 1712099157 300 90000 -61.383409321036005 0.24464882943143815 -3.618901132074521 0.14292642140468226
47 1712099157 300 90000 -59.1793315912924 0.26537346711259757 -3.7811681022951267 0.15967670011148272
47 1712099157 300 90000 -60.42743675229647 0.2537346711259755 -3.324714339414037 0.13305462653288738
47 1712099157 300 90000 -59.521010204825004 0.2629375696767001 -3.6156372955570166 0.1467502787068004
47 1712099157 300 90000 -62.068818616472356 0.2897547380156076 -3.574814634927755 0.15

47 1712099157 350 122500 -59.54732365876075 0.26705280392959474 -3.6851011989347326 0.15181743757674993
47 1712099157 350 122500 -59.27685592090635 0.250458452722063 -3.4808087957317935 0.14600491199345067
47 1712099157 350 122500 -61.115350367385645 0.264756446991404 -4.006051486823422 0.18034793286942286
47 1712099157 350 122500 -60.81736130342446 0.26273843634875155 -3.799362483685291 0.1663119115841179
47 1712099157 350 122500 -63.84355390141566 0.28821121571837904 -3.3387150835967363 0.1544330740892345

47 1712099157 400 160000 -61.041179262066215 0.2662124060150376 -3.6222828998626575 0.15501566416040102
47 1712099157 400 160000 -60.029651143189525 0.26898182957393485 -3.477808501245453 0.14797932330827065
47 1712099157 400 160000 -63.284756870663955 0.26801065162907267 -3.726216640929912 0.15734962406015035
47 1712099157 400 160000 -60.292715656952275 0.2702161654135339 -3.685843485363394 0.16737155388471175
47 1712099157 400 160000 -61.32176481326273 0.2602067669172933 -3.723564795344356 0.1506234335839599

47 1712099157 450 202500 -60.63012033613677 0.26898045038356844 -3.602283018642228 0.15467458549863894
47 1712099157 450 202500 -59.91725516522047 0.26465478841870826 -3.7945135932716796 0.15332590942835933
47 1712099157 450 202500 -60.30568967920239 0.26891610987379355 -3.515322285921582 0.1463969314526107
47 1712099157 450 202500 -61.12860082889804 0.2708017817371937 -3.3592753042265904 0.14222469685721356
47 1712099157 450 202500 -60.347240764465354 0.26668398911160607 -3.6437488594203304 0.15065577827270477

47 1712099157 500 250000 -60.07922566695337 0.2663947895791583 -3.381915141096303 0.13759919839679358
47 1712099157 500 250000 -60.44402309279429 0.2648997995991984 -3.674529152259918 0.15144889779559118
47 1712099157 500 250000 -59.65310501980621 0.2730821643286573 -3.6185543093699146 0.1420240480961924
47 1712099157 500 250000 -59.71370877701307 0.2617194388777555 -3.62913207862511 0.1496933867735471
47 1712099157 500 250000 -61.351259744023295 0.2798416833667335 -3.503902189426639 0.13821442885771545

47 1712099157 550 302500 -61.661516705055526 0.27337969862560024 -3.4539346900505907 0.13979632389468455
47 1712099157 550 302500 -60.71090764256012 0.26525914886570623 -3.8399060301564023 0.1657045868521278
47 1712099157 550 302500 -62.03011700069754 0.2781685709554562 -3.5212256880861426 0.1443036926643484
47 1712099157 550 302500 -61.09301872330057 0.268989898989899 -3.7544897976855074 0.1598956780923994
47 1712099157 550 302500 -60.10407553375736 0.2656466302367942 -3.7233980275060445 0.15622785229342606

47 1712099157 600 360000 -60.45624376011927 0.2528199777406789 -3.5705341556909747 0.14712020033388978
47 1712099157 600 360000 -59.52346596451316 0.269646633277685 -3.604859508479713 0.1515637173066221
47 1712099157 600 360000 -60.13692517368846 0.2617974401780746 -3.610737448580558 0.14374652198107957
47 1712099157 600 360000 -59.04984024992152 0.263494713411241 -3.7024665991352195 0.15948107957707292
47 1712099157 600 360000 -60.07586918038625 0.2699874791318865 -3.520457199939829 0.14334585420144685

47 1712099157 650 422500 -59.80423256274456 0.2526360080597369 -3.6811052589080786 0.1506696693137371
47 1712099157 650 422500 -61.619835178377535 0.2801422306507052 -3.5901214496830223 0.14445063411165104
47 1712099157 650 422500 -60.75423152870874 0.26769941922484297 -3.6640819787801644 0.14783216783216782
47 1712099157 650 422500 -60.2154684926596 0.25398245821974635 -3.698308878496009 0.15312551854924733
47 1712099157 650 422500 -59.51789661259711 0.26139267512148867 -3.6428554982106944 0.15712575560033187

47 1712099157 700 490000 -61.092402346466464 0.26880441446965053 -3.731752630110468 0.15434742306266225
47 1712099157 700 490000 -60.28881197049212 0.26531882280809316 -3.7546730012853944 0.1586658015078482
47 1712099157 700 490000 -60.694337947503534 0.2683241365215614 -3.6233817154150967 0.15419849215177361
47 1712099157 700 490000 -61.59970275368115 0.26901900674432866 -3.73205057248274 0.16063959955506119
47 1712099157 700 490000 -59.917509410035535 0.2654067034539137 -3.62917737310925 0.14885428253615124

47 1712099157 750 562500 -59.75184277525625 0.25977303070761015 -3.618368561414946 0.1488874054294615
47 1712099157 750 562500 -60.233546103348544 0.26265153538050734 -3.653358832577023 0.15457053849577213
47 1712099157 750 562500 -59.24128792515958 0.26134045393858474 -3.627274403030961 0.1519848687138407
47 1712099157 750 562500 -60.39242600736987 0.2716947040498443 -3.620928602361997 0.15047263017356471
47 1712099157 750 562500 -59.52302289090206 0.2641112594570538 -3.8150549496261084 0.15756475300400535

47 1712099157 800 640000 -61.48732966376793 0.2624202127659574 -3.5365377814608037 0.14774483729662075
47 1712099157 800 640000 -59.946865479695944 0.2599538485607009 -3.5841567047851672 0.14675297246558197
47 1712099157 800 640000 -60.88551448170706 0.2753293178973717 -3.5964075625621668 0.15149953066332916
47 1712099157 800 640000 -60.24342102322759 0.2624045682102628 -3.686977710259351 0.15259073842302878
47 1712099157 800 640000 -60.526662280032035 0.26862093241551943 -3.5625197048615442 0.14494915519399248

47 1712099157 850 722500 -59.52807870235893 0.25668398808286563 -3.695578401852245 0.15180004157139887
47 1712099157 850 722500 -59.71135037108673 0.26716067345666183 -3.689283962302835 0.15312131919905772
47 1712099157 850 722500 -60.50598569036615 0.26444259682671656 -3.6465621897508784 0.15538557472458947
47 1712099157 850 722500 -60.76433910466605 0.263270283378369 -3.576587328185893 0.150651285249082
47 1712099157 850 722500 -60.543872380127176 0.2704267996951431 -3.7201392809130414 0.15351139749185894

47 1712099157 900 810000 -60.734524233125335 0.26125200840439994 -3.654093142446788 0.15319120009887527
47 1712099157 900 810000 -60.01107488311117 0.26675441848967996 -3.597447348566174 0.1495933753553331
47 1712099157 900 810000 -60.030557977601 0.26424545791620324 -3.4801160447514787 0.1432857495983191
47 1712099157 900 810000 -60.253019339008915 0.26226177233963666 -3.628889344474952 0.14884748485972066
47 1712099157 900 810000 -60.18013144014664 0.27468112717834636 -3.626391980372854 0.15205228031145718

47 1712099157 950 902500 -60.74785947188342 0.2662287172092507 -3.636758243032027 0.1517114968665077
47 1712099157 950 902500 -60.642857473685915 0.26308191448061674 -3.665715928056124 0.15146580888469857
47 1712099157 950 902500 -60.58940307248981 0.264459541900061 -3.6029208764022957 0.14743608230270092
47 1712099157 950 902500 -60.174302121645184 0.26170095945870997 -3.6402609355151365 0.15274305362985968
47 1712099157 950 902500 -60.879236560740864 0.2665758970661638 -3.5560161183802914 0.14731185181077033

47 1712099157 1000 1000000 -61.00342760326603 0.2678923923923924 -3.659992574540997 0.15414014014014016
47 1712099157 1000 1000000 -60.26522983267484 0.26298198198198197 -3.6625963544832345 0.15001751751751752
47 1712099157 1000 1000000 -60.951198012989714 0.2685735735735736 -3.59158668086273 0.14876076076076078
47 1712099157 1000 1000000 -60.05834851909294 0.2565855855855856 -3.512515729750791 0.14394944944944946
47 1712099157 1000 1000000 -60.0505399238697 0.2611891891891892 -3.660084989819291 0.15223823823823823
